year,month,month_num,state,district,agro_zone,rainfall_mm,normal_mm,departure_mm,departure_pct,category,rainy_days_est
2014,Feb,2,Madhya Pradesh,Madhya Pradesh Central,Humid,34.7,23.8,11.0,46.2,Excess,4
2014,Mar,3,Madhya Pradesh,Madhya Pradesh Central,Humid,67.4,47.5,19.9,41.8,Excess,8
2014,Apr,4,Madhya Pradesh,Madhya Pradesh Central,Humid,228.2,71.2,156.9,220.2,Excess,28
2014,May,5,Madhya Pradesh,Madhya Pradesh Central,Humid,243.5,118.8,124.8,105.1,Excess,30
2014,Jun,6,Madhya Pradesh,Madhya Pradesh Central,Humid,419.0,427.5,-8.5,-2.0,Normal,30
2014,Jul,7,Madhya Pradesh,Madhya Pradesh Central,Humid,795.4,593.8,201.7,34.0,Excess,30
2014,Aug,8,Madhya Pradesh,Madhya Pradesh Central,Humid,1002.3,522.5,479.8,91.8,Excess,30
2014,Sep,9,Madhya Pradesh,Madhya Pradesh Central,Humid,194.7,285.0,-90.3,-31.7,Deficient,24
2014,Oct,10,Madhya Pradesh,Madhya Pradesh Central,Humid,272.6,166.3,106.4,64.0,Excess,30
2014,Nov,11,Madhya Pradesh,Madhya Pradesh Central,Humid,73.3,71.2,2.1,2.9,Normal,9
2014,Dec,12,Madhya Pradesh,Madhya Pradesh Central,Humid,20.0,23.8,-3.8,-16.0,Normal,2
2014,Jan,1,Maharashtra,Maharashtra Central,Sub-Humid,32.3,21.4,10.9,50.9,Excess,4
2014,Feb,2,Maharashtra,Maharashtra Central,Sub-Humid,14.8,21.4,-6.6,-31.1,Deficient,1
2014,Mar,3,Maharashtra,Maharashtra Central,Sub-Humid,55.5,42.8,12.7,29.7,Excess,6
2014,Apr,4,Maharashtra,Maharashtra Central,Sub-Humid,59.6,64.2,-4.6,-7.1,Normal,7
2014,May,5,Maharashtra,Maharashtra Central,Sub-Humid,108.0,107.0,1.0,0.9,Normal,13
2014,Jun,6,Maharashtra,Maharashtra Central,Sub-Humid,427.3,385.2,42.1,10.9,Normal,30
2014,Jul,7,Maharashtra,Maharashtra Central,Sub-Humid,484.5,535.0,-50.5,-9.4,Normal,30
2014,Aug,8,Maharashtra,Maharashtra Central,Sub-Humid,280.0,470.8,-190.8,-40.5,Deficient,30
2014,Sep,9,Maharashtra,Maharashtra Central,Sub-Humid,198.5,256.8,-58.3,-22.7,Deficient,24
2014,Oct,10,Maharashtra,Maharashtra Central,Sub-Humid,208.1,149.8,58.3,38.9,Excess,26
2014,Nov,11,Maharashtra,Maharashtra Central,Sub-Humid,27.9,64.2,-36.3,-56.5,Deficient,3
2014,Dec,12,Maharashtra,Maharashtra Central,Sub-Humid,11.0,21.4,-10.4,-48.7,Deficient,1
2014,Jan,1,Manipur,Manipur Central,Sub-Humid,4.8,8.2,-3.4,-41.4,Deficient,0
2014,Feb,2,Manipur,Manipur Central,Sub-Humid,5.4,8.2,-2.7,-33.2,Deficient,0
2014,Mar,3,Manipur,Manipur Central,Sub-Humid,21.6,16.3,5.3,32.7,Excess,2
2014,Apr,4,Manipur,Manipur Central,Sub-Humid,52.5,24.4,28.1,114.8,Excess,6
2014,May,5,Manipur,Manipur Central,Sub-Humid,30.9,40.8,-9.8,-24.1,Deficient,3
2014,Jun,6,Manipur,Manipur Central,Sub-Humid,55.3,146.7,-91.4,-62.3,Scanty,6
2014,Jul,7,Manipur,Manipur Central,Sub-Humid,149.1,203.8,-54.6,-26.8,Deficient,18
2014,Aug,8,Manipur,Manipur Central,Sub-Humid,223.6,179.3,44.3,24.7,Excess,27
2014,Sep,9,Manipur,Manipur Central,Sub-Humid,93.5,97.8,-4.3,-4.4,Normal,11
2014,Oct,10,Manipur,Manipur Central,Sub-Humid,72.5,57.1,15.4,27.1,Excess,9
2014,Nov,11,Manipur,Manipur Central,Sub-Humid,20.0,24.4,-4.4,-18.2,Normal,2
2014,Dec,12,Manipur,Manipur Central,Sub-Humid,5.3,8.2,-2.9,-35.3,Deficient,0
2014,Jan,1,Meghalaya,Meghalaya Central,Semi-Arid,22.0,11.9,10.0,84.1,Excess,2
2014,Feb,2,Meghalaya,Meghalaya Central,Semi-Arid,11.8,11.9,-0.2,-1.3,Normal,1
2014,Mar,3,Meghalaya,Meghalaya Central,Semi-Arid,48.2,23.9,24.3,101.9,Excess,6
2014,Apr,4,Meghalaya,Meghalaya Central,Semi-Arid,49.7,35.8,13.9,38.8,Excess,6
2014,May,5,Meghalaya,Meghalaya Central,Semi-Arid,82.7,59.7,23.0,38.6,Excess,10
2014,Jun,6,Meghalaya,Meghalaya Central,Semi-Arid,163.8,214.7,-51.0,-23.7,Deficient,20
2014,Jul,7,Meghalaya,Meghalaya Central,Semi-Arid,626.6,298.2,328.4,110.1,Excess,30
2014,Aug,8,Meghalaya,Meghalaya Central,Semi-Arid,298.7,262.5,36.2,13.8,Normal,30
2014,Sep,9,Meghalaya,Meghalaya Central,Semi-Arid,211.8,143.2,68.6,47.9,Excess,26
2014,Oct,10,Meghalaya,Meghalaya Central,Semi-Arid,119.5,83.5,36.0,43.1,Excess,14
2014,Nov,11,Meghalaya,Meghalaya Central,Semi-Arid,59.3,35.8,23.5,65.6,Excess,7
2014,Dec,12,Meghalaya,Meghalaya Central,Semi-Arid,24.9,11.9,12.9,108.5,Excess,3
2014,Jan,1,Mizoram,Mizoram Central,Humid,7.1,7.4,-0.4,-4.9,Normal,0
2014,Feb,2,Mizoram,Mizoram Central,Humid,4.5,7.4,-2.9,-39.4,Deficient,0
2014,Mar,3,Mizoram,Mizoram Central,Humid,32.2,14.9,17.3,116.4,Excess,4
2014,Apr,4,Mizoram,Mizoram Central,Humid,46.5,22.3,24.2,108.5,Excess,5
2014,May,5,Mizoram,Mizoram Central,Humid,24.6,37.1,-12.5,-33.8,Deficient,3
2014,Jun,6,Mizoram,Mizoram Central,Humid,114.0,133.7,-19.7,-14.7,Normal,14
2014,Jul,7,Mizoram,Mizoram Central,Humid,288.8,185.8,103.1,55.5,Excess,30
2014,Aug,8,Mizoram,Mizoram Central,Humid,159.7,163.5,-3.7,-2.3,Normal,19
2014,Sep,9,Mizoram,Mizoram Central,Humid,198.7,89.2,109.5,122.9,Excess,24
2014,Oct,10,Mizoram,Mizoram Central,Humid,26.7,52.0,-25.3,-48.6,Deficient,3
2014,Nov,11,Mizoram,Mizoram Central,Humid,16.1,22.3,-6.2,-27.8,Deficient,2
2014,Dec,12,Mizoram,Mizoram Central,Humid,5.3,7.4,-2.1,-28.4,Deficient,0
2014,Jan,1,Nagaland,Nagaland Central,Sub-Humid,28.4,13.7,14.7,107.2,Excess,3
2014,Feb,2,Nagaland,Nagaland Central,Sub-Humid,12.8,13.7,-1.0,-7.0,Normal,1
2014,Mar,3,Nagaland,Nagaland Central,Sub-Humid,65.2,27.4,37.8,137.7,Excess,8
2014,Apr,4,Nagaland,Nagaland Central,Sub-Humid,71.7,41.2,30.5,74.1,Excess,8
2014,May,5,Nagaland,Nagaland Central,Sub-Humid,211.8,68.6,143.2,208.8,Excess,26
2014,Jun,6,Nagaland,Nagaland Central,Sub-Humid,431.1,247.0,184.2,74.6,Excess,30
2014,Jul,7,Nagaland,Nagaland Central,Sub-Humid,758.3,343.0,415.3,121.1,Excess,30
2014,Aug,8,Nagaland,Nagaland Central,Sub-Humid,622.7,301.8,320.9,106.3,Excess,30
2014,Sep,9,Nagaland,Nagaland Central,Sub-Humid,318.7,164.6,154.1,93.6,Excess,30
2014,Oct,10,Nagaland,Nagaland Central,Sub-Humid,121.3,96.0,25.3,26.3,Excess,15
2014,Nov,11,Nagaland,Nagaland Central,Sub-Humid,47.6,41.2,6.4,15.5,Normal,5
2014,Dec,12,Nagaland,Nagaland Central,Sub-Humid,14.8,13.7,1.1,8.1,Normal,1
2014,Jan,1,Odisha,Odisha Central,Semi-Arid,14.5,15.9,-1.4,-9.1,Normal,1
2014,Feb,2,Odisha,Odisha Central,Semi-Arid,11.5,15.9,-4.4,-27.5,Deficient,1
2014,Mar,3,Odisha,Odisha Central,Semi-Arid,34.8,31.8,3.0,9.3,Normal,4
2014,Apr,4,Odisha,Odisha Central,Semi-Arid,48.0,47.7,0.3,0.5,Normal,5
2014,May,5,Odisha,Odisha Central,Semi-Arid,36.1,79.6,-43.5,-54.7,Deficient,4
2014,Jun,6,Odisha,Odisha Central,Semi-Arid,176.4,286.4,-110.0,-38.4,Deficient,22
2014,Jul,7,Odisha,Odisha Central,Semi-Arid,336.0,397.8,-61.7,-15.5,Normal,30
2014,Aug,8,Odisha,Odisha Central,Semi-Arid,488.6,350.0,138.6,39.6,Excess,30
2014,Sep,9,Odisha,Odisha Central,Semi-Arid,173.4,190.9,-17.5,-9.2,Normal,21
2014,Oct,10,Odisha,Odisha Central,Semi-Arid,64.7,111.4,-46.7,-41.9,Deficient,8
2014,Nov,11,Odisha,Odisha Central,Semi-Arid,58.2,47.7,10.5,21.9,Excess,7
2014,Dec,12,Odisha,Odisha Central,Semi-Arid,32.9,15.9,17.0,106.8,Excess,4
2014,Jan,1,Punjab,Punjab Central,Sub-Humid,41.4,21.5,19.9,92.3,Excess,5
2014,Feb,2,Punjab,Punjab Central,Sub-Humid,35.8,21.5,14.3,66.5,Excess,4
2014,Mar,3,Punjab,Punjab Central,Sub-Humid,57.5,43.0,14.5,33.6,Excess,7
2014,Apr,4,Punjab,Punjab Central,Sub-Humid,155.1,64.6,90.6,140.3,Excess,19
2014,May,5,Punjab,Punjab Central,Sub-Humid,152.6,107.6,45.0,41.8,Excess,19
2014,Jun,6,Punjab,Punjab Central,Sub-Humid,588.9,387.4,201.6,52.0,Excess,30
2014,Jul,7,Punjab,Punjab Central,Sub-Humid,340.3,538.0,-197.7,-36.7,Deficient,30
2014,Aug,8,Punjab,Punjab Central,Sub-Humid,393.0,473.4,-80.4,-17.0,Normal,30
2014,Sep,9,Punjab,Punjab Central,Sub-Humid,185.1,258.2,-73.1,-28.3,Deficient,23
2014,Oct,10,Punjab,Punjab Central,Sub-Humid,354.5,150.6,203.9,135.3,Excess,30
2014,Nov,11,Punjab,Punjab Central,Sub-Humid,119.6,64.6,55.1,85.3,Excess,14
2014,Dec,12,Punjab,Punjab Central,Sub-Humid,26.7,21.5,5.2,24.2,Excess,3
2014,Jan,1,Rajasthan,Rajasthan Central,Humid,11.3,14.1,-2.8,-19.7,Deficient,1
2014,Feb,2,Rajasthan,Rajasthan Central,Humid,24.4,14.1,10.3,73.6,Excess,3
2014,Mar,3,Rajasthan,Rajasthan Central,Humid,28.5,28.1,0.4,1.4,Normal,3
2014,Apr,4,Rajasthan,Rajasthan Central,Humid,51.4,42.2,9.2,21.8,Excess,6
2014,May,5,Rajasthan,Rajasthan Central,Humid,29.9,70.3,-40.4,-57.5,Deficient,3
2014,Jun,6,Rajasthan,Rajasthan Central,Humid,183.4,253.1,-69.7,-27.5,Deficient,22
2014,Jul,7,Rajasthan,Rajasthan Central,Humid,210.2,351.5,-141.3,-40.2,Deficient,26
2014,Aug,8,Rajasthan,Rajasthan Central,Humid,414.9,309.3,105.6,34.1,Excess,30
2014,Sep,9,Rajasthan,Rajasthan Central,Humid,214.0,168.7,45.3,26.9,Excess,26
2014,Oct,10,Rajasthan,Rajasthan Central,Humid,67.0,98.4,-31.4,-31.9,Deficient,8
2014,Nov,11,Rajasthan,Rajasthan Central,Humid,30.4,42.2,-11.8,-27.9,Deficient,3
2014,Dec,12,Rajasthan,Rajasthan Central,Humid,11.1,14.1,-3.0,-21.4,Deficient,1
2014,Jan,1,Sikkim,Sikkim Central,Sub-Humid,16.1,21.5,-5.5,-25.4,Deficient,2
2014,Feb,2,Sikkim,Sikkim Central,Sub-Humid,30.3,21.5,8.7,40.5,Excess,3
2014,Mar,3,Sikkim,Sikkim Central,Sub-Humid,66.9,43.1,23.8,55.3,Excess,8
2014,Apr,4,Sikkim,Sikkim Central,Sub-Humid,120.4,64.6,55.7,86.3,Excess,15
2014,May,5,Sikkim,Sikkim Central,Sub-Humid,92.3,107.7,-15.4,-14.3,Normal,11
2014,Jun,6,Sikkim,Sikkim Central,Sub-Humid,498.3,387.7,110.6,28.5,Excess,30
2014,Jul,7,Sikkim,Sikkim Central,Sub-Humid,659.0,538.5,120.5,22.4,Excess,30
2014,Aug,8,Sikkim,Sikkim Central,Sub-Humid,1688.7,473.9,1214.9,256.4,Excess,30
2014,Sep,9,Sikkim,Sikkim Central,Sub-Humid,285.2,258.5,26.7,10.3,Normal,30
2014,Oct,10,Sikkim,Sikkim Central,Sub-Humid,94.4,150.8,-56.4,-37.4,Deficient,11
2014,Nov,11,Sikkim,Sikkim Central,Sub-Humid,80.7,64.6,16.1,24.9,Excess,10
2014,Dec,12,Sikkim,Sikkim Central,Sub-Humid,40.8,21.5,19.3,89.4,Excess,5
2014,Jan,1,Tamil Nadu,Tamil Nadu Central,Arid,62.5,20.6,41.8,202.8,Excess,7
2014,Feb,2,Tamil Nadu,Tamil Nadu Central,Arid,34.7,20.6,14.1,68.3,Excess,4
2014,Mar,3,Tamil Nadu,Tamil Nadu Central,Arid,98.9,41.3,57.6,139.6,Excess,12
2014,Apr,4,Tamil Nadu,Tamil Nadu Central,Arid,109.2,61.9,47.4,76.5,Excess,13
2014,May,5,Tamil Nadu,Tamil Nadu Central,Arid,161.7,103.2,58.5,56.7,Excess,20
2014,Jun,6,Tamil Nadu,Tamil Nadu Central,Arid,425.5,371.3,54.1,14.6,Normal,30
2014,Jul,7,Tamil Nadu,Tamil Nadu Central,Arid,718.2,515.8,202.5,39.3,Excess,30
2014,Aug,8,Tamil Nadu,Tamil Nadu Central,Arid,773.5,453.9,319.6,70.4,Excess,30
2014,Sep,9,Tamil Nadu,Tamil Nadu Central,Arid,273.3,247.6,25.7,10.4,Normal,30
2014,Oct,10,Tamil Nadu,Tamil Nadu Central,Arid,253.8,144.4,109.4,75.8,Excess,30
2014,Nov,11,Tamil Nadu,Tamil Nadu Central,Arid,43.0,61.9,-18.9,-30.5,Deficient,5
2014,Dec,12,Tamil Nadu,Tamil Nadu Central,Arid,23.3,20.6,2.7,13.1,Normal,2
2014,Jan,1,Telangana,Telangana Central,Sub-Humid,14.0,8.9,5.1,57.5,Excess,1
2014,Feb,2,Telangana,Telangana Central,Sub-Humid,13.0,8.9,4.2,47.2,Excess,1
2014,Mar,3,Telangana,Telangana Central,Sub-Humid,11.5,17.7,-6.2,-34.9,Deficient,1
2014,Apr,4,Telangana,Telangana Central,Sub-Humid,22.7,26.6,-3.8,-14.5,Normal,2
2014,May,5,Telangana,Telangana Central,Sub-Humid,21.3,44.3,-23.0,-52.0,Deficient,2
2014,Jun,6,Telangana,Telangana Central,Sub-Humid,178.3,159.5,18.9,11.8,Normal,22
2014,Jul,7,Telangana,Telangana Central,Sub-Humid,336.9,221.5,115.4,52.1,Excess,30
2014,Aug,8,Telangana,Telangana Central,Sub-Humid,158.5,194.9,-36.4,-18.7,Normal,19
2014,Sep,9,Telangana,Telangana Central,Sub-Humid,183.7,106.3,77.4,72.8,Excess,22
2014,Oct,10,Telangana,Telangana Central,Sub-Humid,93.9,62.0,31.9,51.4,Excess,11
2014,Nov,11,Telangana,Telangana Central,Sub-Humid,19.9,26.6,-6.7,-25.1,Deficient,2
2014,Dec,12,Telangana,Telangana Central,Sub-Humid,7.2,8.9,-1.6,-18.4,Normal,0
2014,Jan,1,Tripura,Tripura Central,Arid,8.1,9.1,-1.0,-11.0,Normal,1
2014,Feb,2,Tripura,Tripura Central,Arid,12.5,9.1,3.3,36.3,Excess,1
2014,Mar,3,Tripura,Tripura Central,Arid,18.2,18.3,-0.1,-0.5,Normal,2
2014,Apr,4,Tripura,Tripura Central,Arid,43.8,27.4,16.4,59.8,Excess,5
2014,May,5,Tripura,Tripura Central,Arid,87.4,45.7,41.7,91.3,Excess,10
2014,Jun,6,Tripura,Tripura Central,Arid,162.5,164.5,-2.1,-1.3,Normal,20
2014,Jul,7,Tripura,Tripura Central,Arid,338.6,228.5,110.1,48.2,Excess,30
2014,Aug,8,Tripura,Tripura Central,Arid,359.2,201.1,158.2,78.7,Excess,30
2014,Sep,9,Tripura,Tripura Central,Arid,120.9,109.7,11.2,10.2,Normal,15
2014,Oct,10,Tripura,Tripura Central,Arid,42.1,64.0,-21.9,-34.3,Deficient,5
2014,Nov,11,Tripura,Tripura Central,Arid,43.4,27.4,15.9,58.1,Excess,5
2014,Dec,12,Tripura,Tripura Central,Arid,8.8,9.1,-0.3,-3.3,Normal,1
2014,Jan,1,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,15.5,24.8,-9.3,-37.7,Deficient,1
2014,Feb,2,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,15.3,24.8,-9.5,-38.2,Deficient,1
2014,Mar,3,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,55.5,49.6,5.8,11.8,Normal,6
2014,Apr,4,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,85.6,74.5,11.2,15.0,Normal,10
2014,May,5,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,133.9,124.1,9.8,7.9,Normal,16
2014,Jun,6,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,380.9,446.8,-65.9,-14.8,Normal,30
2014,Jul,7,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,609.8,620.5,-10.7,-1.7,Normal,30
2014,Aug,8,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,294.2,546.0,-251.9,-46.1,Deficient,30
2014,Sep,9,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,252.6,297.8,-45.2,-15.2,Normal,30
2014,Oct,10,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,260.3,173.7,86.6,49.8,Excess,30
2014,Nov,11,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,125.8,74.5,51.3,68.9,Excess,15
2014,Dec,12,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,47.0,24.8,22.1,89.2,Excess,5
2014,Jan,1,Uttarakhand,Uttarakhand Central,Semi-Arid,2.4,4.1,-1.7,-40.6,Deficient,0
2014,Feb,2,Uttarakhand,Uttarakhand Central,Semi-Arid,3.7,4.1,-0.4,-9.8,Normal,0
2014,Mar,3,Uttarakhand,Uttarakhand Central,Semi-Arid,6.2,8.2,-2.0,-24.0,Deficient,0
2014,Apr,4,Uttarakhand,Uttarakhand Central,Semi-Arid,5.4,12.3,-6.9,-55.9,Deficient,0
2014,May,5,Uttarakhand,Uttarakhand Central,Semi-Arid,16.4,20.5,-4.1,-20.0,Deficient,2
2014,Jun,6,Uttarakhand,Uttarakhand Central,Semi-Arid,40.8,73.6,-32.8,-44.6,Deficient,5
2014,Jul,7,Uttarakhand,Uttarakhand Central,Semi-Arid,113.2,102.2,10.9,10.7,Normal,14
2014,Aug,8,Uttarakhand,Uttarakhand Central,Semi-Arid,75.7,90.0,-14.3,-15.9,Normal,9
2014,Sep,9,Uttarakhand,Uttarakhand Central,Semi-Arid,65.1,49.1,16.0,32.5,Excess,8
2014,Oct,10,Uttarakhand,Uttarakhand Central,Semi-Arid,9.7,28.6,-18.9,-66.0,Scanty,1
2014,Nov,11,Uttarakhand,Uttarakhand Central,Semi-Arid,10.0,12.3,-2.3,-18.5,Normal,1
2014,Dec,12,Uttarakhand,Uttarakhand Central,Semi-Arid,4.9,4.1,0.8,19.2,Normal,0
2014,Jan,1,West Bengal,West Bengal Central,Arid,31.4,16.9,14.5,85.5,Excess,3
2014,Feb,2,West Bengal,West Bengal Central,Arid,25.9,16.9,9.0,53.1,Excess,3
2014,Mar,3,West Bengal,West Bengal Central,Arid,65.8,33.8,32.0,94.8,Excess,8
2014,Apr,4,West Bengal,West Bengal Central,Arid,39.2,50.7,-11.5,-22.6,Deficient,4
2014,May,5,West Bengal,West Bengal Central,Arid,229.5,84.5,145.0,171.6,Excess,28
2014,Jun,6,West Bengal,West Bengal Central,Arid,400.8,304.2,96.6,31.8,Excess,30
2014,Jul,7,West Bengal,West Bengal Central,Arid,415.1,422.5,-7.4,-1.7,Normal,30
2014,Aug,8,West Bengal,West Bengal Central,Arid,941.6,371.8,569.8,153.2,Excess,30
2014,Sep,9,West Bengal,West Bengal Central,Arid,192.3,202.8,-10.5,-5.2,Normal,24
2014,Oct,10,West Bengal,West Bengal Central,Arid,133.2,118.3,14.9,12.6,Normal,16
2014,Nov,11,West Bengal,West Bengal Central,Arid,84.1,50.7,33.4,65.9,Excess,10
2014,Dec,12,West Bengal,West Bengal Central,Arid,13.8,16.9,-3.1,-18.3,Normal,1
2014,Jan,1,Delhi,Delhi Central,Humid,6.1,4.6,1.5,31.7,Excess,0
2014,Feb,2,Delhi,Delhi Central,Humid,11.5,4.6,6.9,149.1,Excess,1
2014,Mar,3,Delhi,Delhi Central,Humid,10.0,9.2,0.8,9.2,Normal,1
2014,Apr,4,Delhi,Delhi Central,Humid,12.2,13.8,-1.6,-11.3,Normal,1
2014,May,5,Delhi,Delhi Central,Humid,33.3,23.0,10.3,44.7,Excess,4
2014,Jun,6,Delhi,Delhi Central,Humid,131.6,82.8,48.8,58.9,Excess,16
2014,Jul,7,Delhi,Delhi Central,Humid,148.3,115.0,33.3,28.9,Excess,18
2014,Aug,8,Delhi,Delhi Central,Humid,141.8,101.2,40.6,40.1,Excess,17
2014,Sep,9,Delhi,Delhi Central,Humid,46.7,55.2,-8.5,-15.5,Normal,5
2014,Oct,10,Delhi,Delhi Central,Humid,40.4,32.2,8.2,25.4,Excess,5
2014,Nov,11,Delhi,Delhi Central,Humid,11.5,13.8,-2.3,-16.7,Normal,1
2014,Dec,12,Delhi,Delhi Central,Humid,4.2,4.6,-0.4,-9.0,Normal,0
2014,Jan,1,J&K,J&K Central,Humid,11.0,10.2,0.8,8.2,Normal,1
2014,Feb,2,J&K,J&K Central,Humid,8.2,10.2,-2.0,-19.7,Deficient,1
2014,Mar,3,J&K,J&K Central,Humid,10.4,20.3,-9.9,-48.7,Deficient,1
2014,Apr,4,J&K,J&K Central,Humid,12.4,30.5,-18.1,-59.4,Scanty,1
2014,May,5,J&K,J&K Central,Humid,30.6,50.9,-20.2,-39.8,Deficient,3
2014,Jun,6,J&K,J&K Central,Humid,175.6,183.1,-7.5,-4.1,Normal,21
2014,Jul,7,J&K,J&K Central,Humid,195.0,254.2,-59.2,-23.3,Deficient,24
2014,Aug,8,J&K,J&K Central,Humid,127.7,223.7,-96.0,-42.9,Deficient,15
2014,Sep,9,J&K,J&K Central,Humid,68.9,122.0,-53.2,-43.6,Deficient,8
2014,Oct,10,J&K,J&K Central,Humid,35.5,71.2,-35.7,-50.2,Deficient,4
2014,Nov,11,J&K,J&K Central,Humid,36.2,30.5,5.7,18.7,Normal,4
2014,Dec,12,J&K,J&K Central,Humid,11.0,10.2,0.9,8.5,Normal,1
2015,Jan,1,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,24.8,23.6,1.2,4.9,Normal,3
2015,Feb,2,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,50.9,23.6,27.3,115.7,Excess,6
2015,Mar,3,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,50.9,47.2,3.6,7.7,Normal,6
2015,Apr,4,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,70.8,70.9,-0.0,-0.0,Normal,8
2015,May,5,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,94.9,118.1,-23.2,-19.7,Deficient,11
2015,Jun,6,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,254.3,425.2,-170.9,-40.2,Deficient,30
2015,Jul,7,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,590.2,590.5,-0.3,-0.1,Normal,30
2015,Aug,8,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,735.5,519.6,215.9,41.5,Excess,30
2015,Sep,9,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,260.2,283.4,-23.3,-8.2,Normal,30
2015,Oct,10,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,256.5,165.3,91.2,55.2,Excess,30
2015,Nov,11,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,85.7,70.9,14.8,21.0,Excess,10
2015,Dec,12,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,16.8,23.6,-6.8,-29.0,Deficient,2
2015,Jan,1,Arunachal Pradesh,Arunachal Pradesh Central,Humid,27.7,24.7,3.0,12.1,Normal,3
2015,Feb,2,Arunachal Pradesh,Arunachal Pradesh Central,Humid,15.2,24.7,-9.4,-38.2,Deficient,1
2015,Mar,3,Arunachal Pradesh,Arunachal Pradesh Central,Humid,72.7,49.4,23.3,47.3,Excess,9
2015,Apr,4,Arunachal Pradesh,Arunachal Pradesh Central,Humid,87.9,74.0,13.9,18.8,Normal,10
2015,May,5,Arunachal Pradesh,Arunachal Pradesh Central,Humid,131.5,123.4,8.1,6.5,Normal,16
2015,Jun,6,Arunachal Pradesh,Arunachal Pradesh Central,Humid,367.4,444.2,-76.8,-17.3,Normal,30
2015,Jul,7,Arunachal Pradesh,Arunachal Pradesh Central,Humid,1089.8,617.0,472.8,76.6,Excess,30
2015,Aug,8,Arunachal Pradesh,Arunachal Pradesh Central,Humid,799.7,543.0,256.8,47.3,Excess,30
2015,Sep,9,Arunachal Pradesh,Arunachal Pradesh Central,Humid,383.4,296.2,87.2,29.5,Excess,30
2015,Oct,10,Arunachal Pradesh,Arunachal Pradesh Central,Humid,171.6,172.8,-1.1,-0.6,Normal,21
2015,Nov,11,Arunachal Pradesh,Arunachal Pradesh Central,Humid,52.9,74.0,-21.1,-28.5,Deficient,6
2015,Dec,12,Arunachal Pradesh,Arunachal Pradesh Central,Humid,44.1,24.7,19.5,78.8,Excess,5
2015,Jan,1,Assam,Assam Central,Arid,10.9,11.8,-1.0,-8.2,Normal,1
2015,Feb,2,Assam,Assam Central,Arid,11.6,11.8,-0.2,-1.6,Normal,1
2015,Mar,3,Assam,Assam Central,Arid,8.6,23.7,-15.1,-63.7,Scanty,1
2015,Apr,4,Assam,Assam Central,Arid,42.5,35.5,7.0,19.8,Normal,5
2015,May,5,Assam,Assam Central,Arid,16.2,59.2,-43.0,-72.7,Scanty,2
2015,Jun,6,Assam,Assam Central,Arid,158.9,212.9,-54.0,-25.4,Deficient,19
2015,Jul,7,Assam,Assam Central,Arid,392.1,295.8,96.4,32.6,Excess,30
2015,Aug,8,Assam,Assam Central,Arid,281.9,260.3,21.6,8.3,Normal,30
2015,Sep,9,Assam,Assam Central,Arid,131.2,142.0,-10.7,-7.5,Normal,16
2015,Oct,10,Assam,Assam Central,Arid,29.8,82.8,-53.0,-64.0,Scanty,3
2015,Nov,11,Assam,Assam Central,Arid,47.2,35.5,11.7,33.0,Excess,5
2015,Dec,12,Assam,Assam Central,Arid,10.1,11.8,-1.8,-14.9,Normal,1
2015,Jan,1,Bihar,Bihar Central,Humid,14.9,6.4,8.5,132.3,Excess,1
2015,Feb,2,Bihar,Bihar Central,Humid,10.6,6.4,4.2,65.6,Excess,1
2015,Mar,3,Bihar,Bihar Central,Humid,19.8,12.8,7.0,54.7,Excess,2
2015,Apr,4,Bihar,Bihar Central,Humid,50.7,19.2,31.5,164.2,Excess,6
2015,May,5,Bihar,Bihar Central,Humid,21.9,32.0,-10.1,-31.6,Deficient,2
2015,Jun,6,Bihar,Bihar Central,Humid,224.1,115.2,108.9,94.5,Excess,28
2015,Jul,7,Bihar,Bihar Central,Humid,139.8,160.0,-20.2,-12.6,Normal,17
2015,Aug,8,Bihar,Bihar Central,Humid,383.8,140.8,243.0,172.6,Excess,30
2015,Sep,9,Bihar,Bihar Central,Humid,101.1,76.8,24.3,31.7,Excess,12
2015,Oct,10,Bihar,Bihar Central,Humid,96.5,44.8,51.7,115.4,Excess,12
